DP;Departamento;MPIO;Municipio;Superficie;PopTot;Rural;Region
66;Risaralda;66572;Pueblo rico;612,69;16792;79,1;Región Eje Cafetero
66;Risaralda;66594;Quinchía;151,44;27980;69,5;Región Eje Cafetero
66;Risaralda;66682;Santa rosa de cabal;532,07;80012;15,2;Región Eje Cafetero
66;Risaralda;66687;Santuario;188,42;12868;46;Región Eje Cafetero
68;Santander;68001;Bucaramanga;146,77;623881;1,6;Región Centro Oriente
68;Santander;68013;Aguada;69,66;1958;78,3;Región Centro Oriente
68;Santander;68020;Albania;174,03;4352;81;Región Centro Oriente
68;Santander;68051;Aratoca;158,18;8787;66,5;Región Centro Oriente
68;Santander;68077;Barbosa;49,14;33341;23,1;Región Centro Oriente
68;Santander;68079;Barichara;129,21;11242;66,5;Región Centro Oriente
68;Santander;68081;Barrancabermeja;1199,67;217742;12;Región Centro Oriente
68;Santander;68092;Betulia;446,85;6313;73,7;Región Centro Oriente
68;Santander;68101;Bolívar;1066,23;12000;81,8;Región Centro Oriente
68;Santander;68121;Cabrera;60,42;2046;74,8;Región Centro Oriente
68;Santander;68132;California;42,71;2275;52;Región Centro Oriente
68;Santander;68147;Capitanejo;88,99;5777;33,3;Región Centro Oriente
68;Santander;68152;Carcasí;280,04;4494;81,9;Región Centro Oriente
68;Santander;68160;Cepitá;113,75;2133;68,9;Región Centro Oriente
68;Santander;68162;Cerrito;445,62;7159;46,2;Región Centro Oriente
68;Santander;68167;Charalá;392,06;12924;37,1;Región Centro Oriente
68;Santander;68169;Charta;130,68;3040;70,3;Región Centro Oriente
68;Santander;68176;Chimá;184,67;3030;66,5;Región Centro Oriente
68;Santander;68179;Chipatá;87,14;5399;82,9;Región Centro Oriente
68;Santander;68190;Cimitarra;2883,53;35979;52;Región Centro Oriente
68;Santander;68207;Concepción;356,51;6086;47,6;Región Centro Oriente
68;Santander;68209;Confines;77,53;3272;73,6;Región Centro Oriente
68;Santander;68211;Contratación;135,65;3896;21,9;Región Centro Oriente
68;Santander;68217;Coromoro;606,01;5334;80,4;Región Centro Oriente
68;Santander;68229;Curití;250,23;13398;60,1;Región Centro Oriente
68;Santander;68235;El carmen de chucurí;860,6;22758;80,6;Región Centro Oriente
68;Santander;68245;El guacamayo;98,65;2291;62,2;Región Centro Oriente
68;Santander;68250;El peñón;419,49;5443;81,7;Región Centro Oriente
68;Santander;68255;El playón;434,38;14313;44,4;Región Centro Oriente
68;Santander;68264;Encino;420,6;2756;74;Región Centro Oriente
68;Santander;68266;Enciso;70,59;3677;70,1;Región Centro Oriente
68;Santander;68271;Florián;175,83;6127;72,9;Región Centro Oriente
68;Santander;68276;Floridablanca;109,57;342373;3,7;Región Centro Oriente
68;Santander;68296;Galán;205,57;3059;67,3;Región Centro Oriente
68;Santander;68298;Gambita;612,99;4251;78,7;Región Centro Oriente
68;Santander;68307;Girón;493,65;176745;10,5;Región Centro Oriente
68;Santander;68318;Guaca;310,34;6339;69,1;Región Centro Oriente
68;Santander;68320;Guadalupe;151,3;4782;58,5;Región Centro Oriente
68;Santander;68322;Guapotá;73,4;2533;67,3;Región Centro Oriente
68;Santander;68324;Guavatá;85,66;4484;70,8;Región Centro Oriente
68;Santander;68327;Gí¼epsa;29,01;5441;36,3;Región Centro Oriente
68;Santander;68344;Hato;185,29;2443;67,1;Región Centro Oriente
68;Santander;68368;Jesús maría;94,31;3469;74,2;Región Centro Oriente
68;Santander;68370;Jordán;36,56;1413;90,4;Región Centro Oriente
68;Santander;68377;La belleza;315,36;6727;67,2;Región Centro Oriente
68;Santander;68385;Landázuri;588,04;10782;64,3;Región Centro Oriente
68;Santander;68397;La paz;287,42;5267;80,1;Región Centro Oriente
68;Santander;68406;Lebríja;563,92;46375;41,3;Región Centro Oriente
68;Santander;68418;Los santos;295,03;15608;83,9;Región Centro Oriente
68;Santander;68425;Macaravita;93,96;2289;81,7;Región Centro Oriente
68;Santander;68432;Málaga;53,68;21866;12,5;Región Centro Oriente
68;Santander;68444;Matanza;258,18;5377;67,4;Región Centro Oriente
68;Santander;68464;Mogotes;494,58;10966;56,4;Región Centro Oriente
68;Santander;68468;Molagavita;171,59;4355;80,4;Región Centro Oriente
68;Santander;68498;Ocamonte;71,11;6252;81;Región Centro Oriente
68;Santander;68500;Oiba;306,05;11194;51,5;Región Centro Oriente
68;Santander;68502;Onzaga;491,94;4329;65,8;Región Centro Oriente
68;Santander;68522;Palmar;20,06;1501;60,9;Región Centro Oriente
68;Santander;68524;Palmas del socorro;54,3;2688;64,9;Región Centro Oriente
68;Santander;68533;Páramo;66,93;4947;67,9;Región Centro Oriente
68;Santander;68547;Piedecuesta;465,01;193440;16,6;Región Centro Oriente
68;Santander;68549;Pinchote;52,44;5544;74,2;Región Centro Oriente
68;Santander;68572;Puente nacional;241,56;15716;58,5;Región Centro Oriente
68;Santander;68573;Puerto parra;809,59;8003;61,4;Región Centro Oriente
68;Santander;68575;Puerto wilches;1619,03;36165;47,1;Región Centro Oriente
68;Santander;68615;Rionegro;1236,28;27283;71,6;Región Centro Oriente
68;Santander;68655;Sabana de torres;1272,1;35145;29,2;Región Centro Oriente
68;Santander;68669;San andrés;281,23;9227;59,6;Región Centro Oriente
68;Santander;68673;San benito;60,23;3089;85,8;Región Centro Oriente
68;Santander;68679;San gil;159,85;64138;12,2;Región Centro Oriente
68;Santander;68682;San joaquín;131,07;2325;58,9;Región Centro Oriente
68;Santander;68684;San josé de miranda;80,3;4489;74,9;Región Centro Oriente
68;Santander;68686;San miguel;73,02;2711;69,5;Región Centro Oriente
68;Santander;68689;San vicente de chucurí;1107,32;37031;58,8;Región Centro Oriente
68;Santander;68705;Santa bárbara;240,3;2532;84,3;Región Centro Oriente
68;Santander;68720;Santa helena del opón;337,81;3601;72,2;Región Centro Oriente
68;Santander;68745;Simacota;888,32;10882;73,4;Región Centro Oriente
68;Santander;68755;Socorro;126,43;36199;16,4;Región Centro Oriente
68;Santander;68770;Suaita;269,27;10783;74,3;Región Centro Oriente
68;Santander;68773;Sucre;509,1;7643;87,7;Región Centro Oriente
68;Santander;68780;Suratá;350,47;4167;72,7;Región Centro Oriente
68;Santander;68820;Tona;305,9;7718;88,1;Región Centro Oriente
68;Santander;68855;Valle de san josé;86,46;6444;56,5;Región Centro Oriente
68;Santander;68861;Vélez;431,2;26504;42,1;Región Centro Oriente
68;Santander;68867;Vetas;95,16;2388;63,5;Región Centro Oriente
68;Santander;68872;Villanueva;92,78;8875;37,1;Región Centro Oriente
68;Santander;68895;Zapatoca;335,86;10094;31,6;Región Centro Oriente
70;Sucre;70001;Sincelejo;265,52;317629;12,2;Región Caribe
70;Sucre;70110;Buenavista;146,21;11469;22;Región Caribe
70;Sucre;70124;Caimito;428,84;17392;77,6;Región Caribe
70;Sucre;70204;Coloso;124,14;9522;58,6;Región Caribe
70;Sucre;70215;Corozal;292,42;72063;25,5;Región Caribe
70;Sucre;70221;Coveñas;61,11;21626;42;Región Caribe
70;Sucre;70230;Chalán;85,56;4897;37,8;Región Caribe
70;Sucre;70233;El roble;202,1;10551;58,7;Región Caribe
70;Sucre;70235;Galeras;353,63;24801;48;Región Caribe
70;Sucre;70265;Guaranda;344,86;19364;62,1;Región Caribe
70;Sucre;70400;La unión;211,03;14662;54,2;Región Caribe
70;Sucre;70418;Los palmitos;189,96;25179;53,8;Región Caribe
70;Sucre;70429;Majagual;907,6;42660;73,9;Región Caribe
70;Sucre;70473;Morroa;159,41;16734;41,6;Región Caribe
70;Sucre;70508;Ovejas;492,86;24361;52,1;Región Caribe
70;Sucre;70523;Palmito;191,73;16630;68,2;Región Caribe
70;Sucre;70670;Sampués;198,37;53829;51,5;Región Caribe
70;Sucre;70678;San benito abad;1494,38;31633;81,7;Región Caribe
70;Sucre;70702;San juan de betulia;167,72;14615;51,8;Región Caribe
70;Sucre;70708;San marcos;1018,63;62967;46,6;Región Caribe
70;Sucre;70713;San onofre;997,13;57776;63,5;Región Caribe
70;Sucre;70717;San pedro;214,16;20515;36,7;Región Caribe
70;Sucre;70742;San luis de sincé;449,2;33783;28,6;Región Caribe
70;Sucre;70771;Sucre;1041,32;33360;79,1;Región Caribe
70;Sucre;70820;Santiago de tolú;284,75;35167;20,4;Región Caribe
70;Sucre;70823;Tolú viejo;311,93;23641;71,9;Región Caribe
73;Tolima;73001;Ibagué;1331,94;546003;7;Región Centro Sur
73;Tolima;73024;Alpujarra;454,89;4755;53,7;Región Centro Sur
73;Tolima;73026;Alvarado;377;9402;60,6;Región Centro Sur
73;Tolima;73030;Ambalema;222,9;6929;20,1;Región Centro Sur
73;Tolima;73043;Anzoátegui;436,53;10639;84;Región Centro Sur
73;Tolima;73055;Armero;399,79;13630;36,1;Región Centro Sur
73;Tolima;73067;Ataco;967,5;20204;73;Región Centro Sur
73;Tolima;73124;Cajamarca;521,88;19520;47,3;Región Centro Sur
73;Tolima;73148;Carmen de apicala;172,68;11267;23,9;Región Centro Sur
73;Tolima;73152;Casabianca;180,06;6469;72;Región Centro Sur
73;Tolima;73168;Chaparral;2092,47;55128;41,8;Región Centro Sur
73;Tolima;73200;Coello;316,49;8575;80,1;Región Centro Sur
73;Tolima;73217;Coyaima;704,43;23736;81;Región Centro Sur
73;Tolima;73226;Cunday;525,93;8824;70,2;Región Centro Sur
73;Tolima;73236;Dolores;632,96;8701;57,3;Región Centro Sur
73;Tolima;73268;Espinal;225,52;75639;27,1;Región Centro Sur
73;Tolima;73270;Falan;177,39;8000;74,4;Región Centro Sur
73;Tolima;73275;Flandes;91,73;30466;13;Región Centro Sur
73;Tolima;73283;Fresno;204,81;32313;47,9;Región Centro Sur
73;Tolima;73319;Guamo;553,36;35079;47,9;Región Centro Sur
73;Tolima;73347;Herveo;292,02;7743;68,3;Región Centro Sur
73;Tolima;73349;Honda;301,62;26269;5,1;Región Centro Sur
73;Tolima;73352;Icononzo;197,39;12700;68;Región Centro Sur
73;Tolima;73408;Lérida;275,5;18848;24,5;Región Centro Sur
73;Tolima;73411;Líbano;258,56;38239;34,7;Región Centro Sur
73;Tolima;73443;Mariquita;307,99;39696;25,6;Región Centro Sur
73;Tolima;73449;Melgar;195,32;38299;18;Región Centro Sur
73;Tolima;73461;Murillo;383,09;4499;56,1;Región Centro Sur
73;Tolima;73483;Natagaima;834,23;14994;44,7;Región Centro Sur
73;Tolima;73504;Ortega;993,06;34958;77,9;Región Centro Sur
73;Tolima;73520;Palocabildo;62,89;9821;67,2;Región Centro Sur
73;Tolima;73547;Piedras;346,56;7102;64,3;Región Centro Sur
73;Tolima;73555;Planadas;1833,44;27601;72;Región Centro Sur
73;Tolima;73563;Prado;416,93;8860;53,9;Región Centro Sur
73;Tolima;73585;Purificación;427,41;24185;42;Región Centro Sur
73;Tolima;73616;Rio blanco;2157,13;23540;81,6;Región Centro Sur
73;Tolima;73622;Roncesvalles;741,83;5673;64,3;Región Centro Sur
73;Tolima;73624;Rovira;792,86;22594;51,2;Región Centro Sur
73;Tolima;73671;Saldaña;208,44;15013;39,8;Región Centro Sur
73;Tolima;73675;San antonio;400,9;13592;64,5;Región Centro Sur
73;Tolima;73678;San luis;408,72;13541;70,4;Región Centro Sur
73;Tolima;73686;Santa isabel;285,83;5837;60,7;Región Centro Sur
73;Tolima;73770;Suárez;184,16;3973;57,3;Región Centro Sur
73;Tolima;73854;Valle de san juan;180,82;5559;58,7;Región Centro Sur
73;Tolima;73861;Venadillo;310,42;13324;30,6;Región Centro Sur
73;Tolima;73870;Villahermosa;260,19;9842;62,1;Región Centro Sur
73;Tolima;73873;Villarrica;397,75;5245;60,1;Región Centro Sur
76;Valle del cauca;76001;Cali;540,81;2285099;2;Región Pacífico
76;Valle del cauca;76020;Alcalá;56,92;14929;25;Región Pacífico
76;Valle del cauca;76036;Andalucía;102,11;23054;20,7;Región Pacífico
76;Valle del cauca;76041;Ansermanuevo;290,1;18399;37,9;Región Pacífico
76;Valle del cauca;76054;Argelia;89,83;5558;44,1;Región Pacífico
76;Valle del cauca;76100;Bolívar;771,3;16496;68,8;Región Pacífico
76;Valle del cauca;76109;Buenaventura;6886,44;324644;22,3;Región Pacífico
76;Valle del cauca;76111;Guadalajara de buga;764,38;133907;14,1;Región Pacífico
76;Valle del cauca;76113;Bugalagrande;370,76;26208;46,3;Región Pacífico
76;Valle del cauca;76122;Caicedonia;167,87;29646;16,4;Región Pacífico
76;Valle del cauca;76126;Calima;853,15;19461;34,5;Región Pacífico
76;Valle del cauca;76130;Candelaria;279,87;94202;71,4;Región Pacífico
76;Valle del cauca;76147;Cartago;229,77;143522;3,2;Región Pacífico
76;Valle del cauca;76233;Dagua;843,62;49864;74,3;Región Pacífico
76;Valle del cauca;76243;El íguila;193,12;9185;69,6;Región Pacífico
76;Valle del cauca;76246;El cairo;195,5;7059;50;Región Pacífico
76;Valle del cauca;76248;El cerrito;476,13;58042;35;Región Pacífico
76;Valle del cauca;76250;El dovio;233,69;9246;35,6;Región Pacífico
76;Valle del cauca;76275;Florida;417,13;58566;28,8;Región Pacífico
76;Valle del cauca;76306;Ginebra;289;25186;52,1;Región Pacífico
76;Valle del cauca;76318;Guacarí;169,27;35614;36,4;Región Pacífico
76;Valle del cauca;76364;Jamundí;668,95;181942;21,1;Región Pacífico
76;Valle del cauca;76377;La cumbre;279,28;17397;78,9;Región Pacífico
76;Valle del cauca;76400;La unión;131,32;34788;19;Región Pacífico
76;Valle del cauca;76403;La victoria;247,88;12511;22,9;Región Pacífico
76;Valle del cauca;76497;Obando;233,47;12663;23,1;Región Pacífico
76;Valle del cauca;76520;Palmira;942,87;359888;20,1;Región Pacífico
76;Valle del cauca;76563;Pradera;321,06;49487;12,1;Región Pacífico
76;Valle del cauca;76606;Restrepo;134,78;16596;31,8;Región Pacífico
76;Valle del cauca;76616;Riofrío;317,28;16014;50,2;Región Pacífico
76;Valle del cauca;76622;Roldanillo;257,15;37806;22,6;Región Pacífico
76;Valle del cauca;76670;San pedro;214,22;18196;51,8;Región Pacífico
76;Valle del cauca;76736;Sevilla;494,36;43890;22,7;Región Pacífico
76;Valle del cauca;76823;Toro;165,37;15013;29,2;Región Pacífico
76;Valle del cauca;76828;Trujillo;335,91;19790;50,3;Región Pacífico
76;Valle del cauca;76834;Tuluá;956,39;233385;17,7;Región Pacífico
76;Valle del cauca;76845;Ulloa;41,8;5847;51,6;Región Pacífico
76;Valle del cauca;76863;Versalles;217,38;7475;39,4;Región Pacífico
76;Valle del cauca;76869;Vijes;124,03;13324;35,1;Región Pacífico
76;Valle del cauca;76890;Yotoco;297,45;16466;45,8;Región Pacífico
76;Valle del cauca;76892;Yumbo;247,78;108895;12,9;Región Pacífico
76;Valle del cauca;76895;Zarzal;365,89;43252;22,8;Región Pacífico
81;Arauca;81001;Arauca;6342,97;101658;14,3;Región Llano
81;Arauca;81065;Arauquita;3201,36;64172;73,3;Región Llano
81;Arauca;81220;Cravo norte;5573,57;4631;30,1;Región Llano
81;Arauca;81300;Fortul;1088,74;24446;45,8;Región Llano
81;Arauca;81591;Puerto rondón;2126,86;5290;33,3;Región Llano
81;Arauca;81736;Saravena;998,52;65754;25;Región Llano
81;Arauca;81794;Tame;5813,76;54772;42,2;Región Llano
85;Casanare;85001;Yopal;2709,14;196758;13,3;Región Llano
85;Casanare;85010;Aguazul;1516,42;41758;25,5;Región Llano
85;Casanare;85015;Chámeza;326,85;2581;38,2;Región Llano
85;Casanare;85125;Hato corozal;5378,7;14092;52,3;Región Llano
85;Casanare;85136;La salina;190,94;1450;49,3;Región Llano
85;Casanare;85139;Maní;3439,52;18551;31,4;Región Llano
85;Casanare;85162;Monterrey;720,88;19752;27,5;Región Llano
85;Casanare;85225;Nunchía;998,25;10139;73,7;Región Llano
85;Casanare;85230;Orocué;4917,26;14280;52,6;Región Llano
85;Casanare;85250;Paz de ariporo;11255,04;41591;30,4;Región Llano
85;Casanare;85263;Pore;722,94;13068;39,1;Región Llano
85;Casanare;85279;Recetor;177,95;1601;78,2;Región Llano
85;Casanare;85300;Sabanalarga;428,14;4156;48,1;Región Llano
85;Casanare;85315;Sácama;300,23;2413;46,1;Región Llano
85;Casanare;85325;San luis de gaceno;2809,45;9135;60,8;Región Llano
85;Casanare;85400;Támara;1100,74;7181;73,2;Región Llano
85;Casanare;85410;Tauramena;2475,83;27184;35,2;Región Llano
85;Casanare;85430;Trinidad;2956,02;15432;43,9;Región Llano
85;Casanare;85440;Villanueva;913,85;40816;23,9;Región Llano
86;Putumayo;86001;Mocoa;1433,88;65894;29,9;Región Centro Sur
86;Putumayo;86219;Colón;64,12;5954;36,6;Región Centro Sur
86;Putumayo;86320;Orito;1998,85;41474;45;Región Centro Sur
86;Putumayo;86568;Puerto asís;2584,84;74264;38,5;Región Centro Sur
86;Putumayo;86569;Puerto caicedo;920,24;17244;58,4;Región Centro Sur
86;Putumayo;86571;Puerto guzmán;4320,53;39052;85;Región Centro Sur
86;Putumayo;86573;Leguízamo;11367,67;33166;53,4;Región Centro Sur
86;Putumayo;86749;Sibundoy;99,25;17211;33,4;Región Centro Sur
86;Putumayo;86755;San francisco;384,91;6419;39,4;Región Centro Sur
86;Putumayo;86757;San miguel;391,04;21564;71,5;Región Centro Sur
86;Putumayo;86760;Santiago;311,77;7917;51,5;Región Centro Sur
86;Putumayo;86865;Valle de guamez;865,96;36335;53,1;Región Centro Sur
86;Putumayo;86885;Villagarzón;1454,29;27494;38,3;Región Centro Sur
88;San andrés;88001;San andrés;25,6;56241;26,5;Región Caribe
88;San andrés;88564;Providencia;23,44;5940;42,9;Región Caribe
91;Amazonas;91001;Leticia;5717,71;55691;27,3;Región Centro Sur
91;Amazonas;91263;El encanto;10245,11;2172;100;Región Centro Sur
91;Amazonas;91405;La chorrera;11705,31;3246;100;Región Centro Sur
91;Amazonas;91407;La pedrera;13742,67;4307;100;Región Centro Sur
91;Amazonas;91430;La victoria;1490,17;702;100;Región Centro Sur
91;Amazonas;91460;Miriti paraná;18031,06;1963;100;Región Centro Sur
91;Amazonas;91530;Puerto alegría;8471,61;803;100;Región Centro Sur
91;Amazonas;91536;Puerto arica;13647,67;1119;100;Región Centro Sur
91;Amazonas;91540;Puerto nariño;1408,99;11048;58,9;Región Centro Sur
91;Amazonas;91669;Puerto santander;15036,29;1994;100;Región Centro Sur
91;Amazonas;91798;Tarapacá;9993,55;4435;100;Región Centro Sur
94;Guainía;94001;Inírida;14937,31;38767;31,9;Región Llano
94;Guainía;94343;Barranco minas;14774,28;11326;88,6;Región Llano
94;Guainía;94663;Mapiripana;0;0;0;Región Llano
94;Guainía;94883;San felipe;3038,85;2051;100;Región Llano
94;Guainía;94884;Puerto colombia;15502,64;2273;100;Región Llano
94;Guainía;94885;La guadalupe;1286,85;341;100;Región Llano
94;Guainía;94886;Cacahual;2282,77;1039;100;Región Llano
94;Guainía;94887;Pana pana;10432,74;2371;100;Región Llano
94;Guainía;94888;Morichal;8178,77;1072;100;Región Llano
95;Guaviare;95001;San josé del guaviare;15346,38;64930;30,3;Región Llano
95;Guaviare;95015;Calamar;12786,08;11935;53,4;Región Llano
95;Guaviare;95025;El retorno;11310,99;17957;73;Región Llano
95;Guaviare;95200;Miraflores;13819,34;8415;72,8;Región Llano
97;Vaupés;97001;Mitú;16089,8;35749;70;Región Llano
97;Vaupés;97161;Caruru;6122,82;3708;53,9;Región Llano
97;Vaupés;97511;Pacoa;13213,19;4918;100;Región Llano
97;Vaupés;97666;Taraira;6255,62;2658;59,1;Región Llano
97;Vaupés;97777;Papunaua;5130,56;844;100;Región Llano
97;Vaupés;97889;Yavaraté;4791,18;1265;100;Región Llano
99;Vichada;99001;Puerto carreño;12175,64;22963;23,3;Región Llano
99;Vichada;99524;La primavera;18188,76;11380;38,3;Región Llano
99;Vichada;99624;Santa rosalía;3930,63;4732;38;Región Llano
99;Vichada;99773;Cumaribo;64509,42;88392;96,5;Región Llano
